1000000465538,20130122,학산문화사 편집부
1000000499358,20011025,마크 트웨인(Mark Twain)
1000022769994,20170706,학산문화사 편집부
1000030744498,출간일:2016-10-15 오전 12:00:00,저자:린 산들 / 출판사:학산
1000030744817,출간일:2016-03-07 오전 12:00:00,저자:치모토 소시 주원일 우카이 사키 / 출판사:학산문화사
1000030743462,출간일:2018-02-01 오전 12:00:00,저자:시라이 카이우 원저/데미즈 포스카 글그림 / 출판사:학산문화사
1000030743393,출간일:2018-08-07 오전 12:00:00,저자:NZ 저/mery 그림 / 출판사:학산문화사
0000004975087,20120915,"최윤정, 마츠즈키 코우(KOU MATSUZUKI),학산문화사(만화/잡지)"
1000018448472,20160719,베르나르 키리니(Bernard Quiriny)
0000009210377,20040215,"야마시타 카즈미(KAZUMI YAMASHITA),학산문화사(만화/잡지)"
0000004938313,20090325,"이빈, 이빈,학산문화사(아이누리)"
1000000275310,20110325,마크 트웨인(Mark Twain)
0000009663687,20130628,"코미 나오시,학산문화사(만화/잡지)"
0000005254926,20110415,"후지사와 토루(TORU FUJISAWA),학산문화사(만화/잡지)"
1000000126011,20130220,학산문화사 편집부
1000044781219,2020-04-30 00:00:00,학산문화사 편집부 학산문화사
1000044781057,2020-04-30 00:00:00,학산문화사 편집부 / 학산문화사
1000040119436,2020-01-15 00:00:00,편집부 / 아이누리(학산문화사)
1000009745741,20141130,학산문화사 편집부
1000041078162,2020년01월20일,"학산문화사 편집부 저 ,아이누리"
1000041084605,20200115,학산 이상규
1000038129348,2016-01-30 00:00:00,"이빈 (원작), 서지원 / 채우리(학산문화사)"
1000042558757,2020-03-15 00:00:00,학산문화사 편집부 / 학산문화사
1000028576576,2017.11.25,학연교육출판 엮음학산문화사(단행본)
1000028623047,2005.10.15,마크 트웨인 지음 소중애 엮음효리원
1000028576165,2018.03.25,슬라이움 멘그 (지은이) 블랙 잉크 팀 (그림) 니이노 다이 (감수)학산문화사(단행본)
1000028669969,2018.04.25,학산문화사 편집부 (지은이)학산문화사(단행본)
1000030478011,20110825,이빈 글그림 / 학산문화사
1000033040002,출간일:2018-01-24 오전 12:00:00,저자:학산문화사 편집부 / 출판사:학산문화사
1000033039810,출간일:2018-09-14 오전 12:00:00,저자:학산문화사 편집부 / 출판사:학산문화사
1000033039856,출간일:2016-10-27 오전 12:00:00,저자:학산문화사 편집부 / 출판사:학산문화사
1000033039955,출간일:2015-05-29 오전 12:00:00,저자:학산문화사 편집부 / 출판사:학산문화사
1000041972091,20190605,학산문화사 편집부
0000008224212,20110727,"HIROFUMI SAWADA,학산문화사"
0000009664893,20111215,"전혜진,학산문화사(만화/잡지)"
0000004753072,20060615,"코바야시 진(Jin Kobayashi), 서현아,학산문화사(만화/잡지)"
0000009772278,20130825,"Noriyuki Murase, 학산문화사 편집부,학산문화사(아이누리)"
1000022023478,20170511,학산문화사 편집부
1000005875866,20101005,학산문화사 편집부
1000005875884,20101020,학산문화사 편집부
